id,title,primary_area,venue,decision,decision_bucket,accepted_label,review_rating_avg,review_confidence_avg,review_count,author_count,keyword_count,title_chars,abstract_chars,has_code_link,md_present,md_line_count,md_figures,md_tables,md_math_blocks,md_has_broken_table_token,md_path
6SI1pvb5xl,Towards Interpretable and Efficient Attention: Compressing All by Contracting a Few,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,83,1368,1,0,,,,,,
KlzLtQV64O,Towards Multi-Table Learning: A Novel Paradigm for Complementarity Quantification and Integration,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,2,97,1311,0,0,,,,,,
pEUBqS8nTk,Towards Physics-informed Spatial Intelligence with Human Priors: An Autonomous Driving Pilot Study,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,98,1357,0,0,,,,,,
VaC4sa96EI,Towards Reliable Code-as-Policies: A Neuro-Symbolic Framework for Embodied Task Planning,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,88,1373,0,0,,,,,,
bRAm7A02Qm,Towards Understanding the Mechanisms of Classifier-Free Guidance,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,64,1048,0,0,,,,,,
u2GzxdWLFW,Tradeoffs between Mistakes and ERM Oracle Calls in Online and Transductive Online Learning,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,90,2107,0,0,,,,,,
TrNB08KuHK,Training-Free Constrained Generation With Stable Diffusion Models,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,65,1206,1,0,,,,,,
QtnCPZMxYg,Trajectory Graph Learning: Aligning with Long Trajectories in Reinforcement Learning Without Reward Design,reinforcement_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,106,1617,0,0,,,,,,
pRYGjhirkY,TrajMamba: An Efficient and Semantic-rich Vehicle Trajectory Pre-training Model,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,79,1590,0,0,,,,,,
g2f0UoasGs,"Transfer Faster, Price Smarter: Minimax Dynamic Pricing under Cross-Market Preference Shift",general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,5,91,1378,0,0,,,,,,
arXNS7T90z,Transfer Learning for Benign Overfitting in High-Dimensional Linear Regression,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,78,1208,0,0,,,,,,
yb5JOOmfxA,Transferable Black-Box One-Shot Forging of Watermarks via Image Preference Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,2,81,1527,0,0,,,,,,
Qvvy0X63Fv,Transferring Linear Features Across Language Models With Model Stitching,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,5,72,1204,0,0,,,,,,
Tt3XLyuDrE,Transformer brain encoders explain human high-level visual responses,neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,68,1715,1,0,,,,,,
MRvxlTlkNQ,Transformer Copilot: Learning from The Mistake Log in LLM Fine-tuning,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,69,1503,1,0,,,,,,
MtwsRjPZhf,Transformers for Mixed-type Event Sequences,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,5,43,1250,1,0,,,,,,
TcVCu2PKb9,TransMLA: Migrating GQA Models to MLA with Full DeepSeek Compatibility and Speedup,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,8,82,1722,0,0,,,,,,
JIpKkzSqly,Transstratal Adversarial Attack: Compromising Multi-Layered Defenses in Text-to-Image Models,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,92,1607,1,0,,,,,,
wmweEDugTZ,TreeSynth: Synthesizing Diverse Data from Scratch via Tree-Guided Subspace Partitioning,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,3,87,1833,1,0,,,,,,
AHccBzULR7,TREND: Unsupervised 3D Representation Learning via Temporal Forecasting for LiDAR Perception,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,92,1305,0,0,,,,,,
M6l3pyvUfr,TRIDENT: Tri-Modal Molecular Representation Learning with Taxonomic Annotations and Local Correspondence,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,3,104,1481,1,0,,,,,,
6RlbOEcOS4,Trust Region Constrained Measure Transport in Path Space for Stochastic Optimal Control and Inference,probabilistic_methods,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,101,959,0,0,,,,,,
Ve693NkzcU,Twilight: Adaptive Attention Sparsity with Hierarchical Top-$p$  Pruning,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,4,72,1062,0,0,,,,,,
Xeb2EYBKkr,Two Heads are Better than One: Simulating Large Transformers with Small Ones,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,3,76,1019,0,0,,,,,,
IT12Radlnq,Two‑Stage Learning of Stabilizing Neural Controllers via Zubov Sampling and Iterative Domain Expansion,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,102,1750,1,0,,,,,,
8omLr8BtjL,UFO: A Unified Approach to Fine-grained Visual Perception via Open-ended Language Interface,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,3,91,1694,1,0,,,,,,
SvopaNxYWt,UMA: A Family of Universal Models for Atoms,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,18,5,43,1378,0,0,,,,,,
2Z0OFReqkT,UMoE: Unifying Attention and FFN with Shared Experts,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,52,856,0,0,,,,,,
WWa5x1WnEw,Unbiased Prototype Consistency Learning for Multi-Modal and Multi-Task Object Re-Identification,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,95,1754,1,0,,,,,,
Mat9FTfiYD,Uncertain Knowledge Graph Completion via Semi-Supervised Confidence Distribution Learning,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,89,1366,0,0,,,,,,
853SwC2dMZ,"Understanding LLM Behaviors via Compression: Data Generation, Knowledge Acquisition and Scaling Laws",theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,3,100,1424,0,0,,,,,,
76cFMRgEzQ,Understanding Parametric and Contextual Knowledge Reconciliation within Large Language Models,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,3,93,1593,0,0,,,,,,
avRktRfQ8c,Understanding Prompt Tuning and In-Context Learning via Meta-Learning,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,6,69,1353,0,0,,,,,,
hzBqQZK2iV,Uni-LoRA: One Vector is All You Need,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,36,1593,0,0,,,,,,
oHbVboLXz6,Uni-MuMER: Unified Multi-Task Fine-Tuning of Vision-Language Model for Handwritten Mathematical Expression Recognition,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,5,118,1416,1,0,,,,,,
o7Z8TClGjp,Unifying Proportional Fairness in Centroid and Non-Centroid Clustering,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,70,1191,0,0,,,,,,
1bO9wIdyKa,UniRelight: Learning Joint Decomposition and Synthesis for Video Relighting,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,3,75,1323,0,0,,,,,,
APXcX7z1Bi,UniSite: The First Cross-Structure Dataset and Learning Framework for End-to-End Ligand Binding Site Detection,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,4,110,1687,1,0,,,,,,
BRklmFlCsD,UniteFormer: Unifying Node and Edge Modalities in Transformers for Vehicle Routing Problems,optimization,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,4,91,1137,0,0,,,,,,
f6aOPkGE8L,UniTok: a Unified Tokenizer for Visual Generation and Understanding,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,2,67,1294,0,0,,,,,,
TOhpnECT10,Universal Causal Inference in a Topos,probabilistic_methods,NeurIPS 2025 spotlight,,spotlight,1,,,0,1,1,37,1346,0,0,,,,,,
rwmVd8BKW5,Universal Sequence Preconditioning,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,3,34,1047,0,0,,,,,,
2ptM76yNzZ,Unleashing Hour-Scale Video Training for Long Video-Language Understanding,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,11,3,74,1413,0,0,,,,,,
c6O18DyBBx,Unlocking Dataset Distillation with Diffusion Models,optimization,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,52,1191,1,0,,,,,,
U87XyMPrZp,Unlocking hidden biomolecular conformational landscapes in diffusion models at inference time,machine_learning_for_sciences,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,6,93,1284,0,0,,,,,,
V8dGVO5Xpg,Unveiling the Power of Multiple Gossip Steps: A Stability-Based Generalization Analysis in Decentralized Training,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,1,113,1632,0,0,,,,,,
g3EF5XsapH,URDF-Anything: Constructing Articulated Objects with 3D Multimodal Language Model,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,2,81,1369,0,0,,,,,,
x9vcgXmRD0,Utility Engineering: Analyzing and Controlling Emergent Value Systems in AIs,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,10,8,76,1504,0,0,,,,,,
Ll29PmM3UH,Vanish into Thin Air: Cross-prompt Universal Adversarial Attacks for SAM2,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,9,3,73,1436,0,0,,,,,,
nIFFMrDQ5w,Variational Learning Finds Flatter Solutions at the Edge of Stability,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,6,69,1124,0,0,,,,,,
M44RvNMZs4,Vector Quantization in the Brain: Grid-like Codes in World Models,neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,65,935,0,0,,,,,,
5xPvWat3IX,Vgent: Graph-based Retrieval-Reasoning-Augmented Generation For Long Video Understanding,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,1,88,1555,0,0,,,,,,
QYJt0pX0zJ,"Virus Infection Attack on LLMs: Your Poisoning Can Spread ""VIA"" Synthetic Data",social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,78,1537,0,0,,,,,,
bA02DmQN5d,Vision Transformers Don't Need Trained Registers,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,6,48,1564,0,0,,,,,,
VsDsRqaMJv,Vision Transformers with Self-Distilled Registers,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,49,1563,0,0,,,,,,
YdggdEL41C,Vision-centric Token Compression in Large Language Model,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,5,56,1349,1,0,,,,,,
uL7lCOHtiZ,VisualQuality-R1: Reasoning-Induced Image Quality Assessment via Reinforcement Learning to Rank,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,95,1569,0,0,,,,,,
8PUzLga3lU,VITA-1.5: Towards GPT-4o Level Real-Time Vision and Speech Interaction,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,16,2,70,1080,0,0,,,,,,
4oYxzssbVg,VL-Rethinker: Incentivizing Self-Reflection of Vision-Language Models with Reinforcement Learning,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,3,97,1576,0,0,,,,,,
bRWkBD2BfK,VLMs have Tunnel Vision: Evaluating Nonlocal Visual Reasoning in Leading VLMs,evaluation,NeurIPS 2025 spotlight,,spotlight,1,,,0,2,5,77,1173,0,0,,,,,,
lMhNrt0Bnm,VoxDet: Rethinking 3D Semantic Scene Completion as Dense Object Detection,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,73,1872,0,0,,,,,,
LCZmI3iM8X,VPO: Reasoning Preferences Optimization Based on $\mathcal{V}$-Usable Information,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,81,1716,0,0,,,,,,
uUIgxjWkCI,Wavelet Canonical Coherence for Nonstationary Signals,neuroscience_and_cognitive_science,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,4,53,1594,1,0,,,,,,
G2kMroO9UV,Web-Shepherd: Advancing PRMs for Reinforcing Web Agents,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,21,3,55,1432,1,0,,,,,,
OiC78C68sJ,What are you sinking? A geometric approach on attention sink,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,4,60,1055,0,0,,,,,,
ATYKgiDqt5,What Expressivity Theory Misses: Message Passing Complexity for GNNs,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,12,68,1220,0,0,,,,,,
7pufO0SJAC,What Makes a Reward Model a Good Teacher? An Optimization Perspective,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,69,1283,0,0,,,,,,
nYg6Qzm5xS,"What One Cannot, Two Can: Two-Layer Transformers Provably Represent Induction Heads on Any-Order Markov Chains",deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,2,110,1685,0,0,,,,,,
fleQlZ2VTx,When Less Language is More: Language-Reasoning Disentanglement Makes LLMs Better Multilingual Reasoners,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,12,3,103,1444,0,0,,,,,,
w5uUvxp81b,When Thinking Fails: The Pitfalls of Reasoning for Instruction-Following in LLMs,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,4,80,1493,0,0,,,,,,
o8hWyJIgAV,When Worse is Better: Navigating the Compression Generation Trade-off In Visual Tokenization,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,5,3,92,1638,0,0,,,,,,
qXAABCxYQ2,Which Algorithms Have Tight Generalization Bounds?,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,4,1,50,704,0,0,,,,,,
1Imp4KZyjA,Why Do Some Language Models Fake Alignment While Others Don't?,social_and_economic_aspects_of_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,4,62,1175,0,0,,,,,,
b50IW9yV2M,Wide-Horizon Thinking and Simulation-Based Evaluation for Real-World LLM Planning with Multifaceted Constraints,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,6,111,1529,0,0,,,,,,
jAsr5GHt3P,Wider or Deeper?  Scaling LLM Inference-Time Compute with Adaptive Branching Tree Search,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,6,5,88,1099,0,0,,,,,,
Fcs90Rwm8j,Win Fast or Lose Slow: Balancing Speed and Accuracy in Latency-Sensitive Decisions of LLMs,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,4,90,1543,0,0,,,,,,
4jWuS5hye1,WISA: World simulator assistant for physics-aware text-to-video generation,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,3,74,1818,0,0,,,,,,
SYcggdxX6W,Word-Level Emotional Expression Control in Zero-Shot Text-to-Speech Synthesis,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,13,4,77,1369,0,0,,,,,,
S8XcHutp7Z,X-Field: A Physically Informed Representation for 3D X-ray Reconstruction,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,8,1,73,1373,1,0,,,,,,
DwZD97uHgm,Zero-shot Denoising via Neural Compression: Theoretical and algorithmic framework,general_machine_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,3,81,1388,1,0,,,,,,
Ms6IXbfzzX,ZeroS: Zero‑Sum Linear Attention for Efficient Transformers,deep_learning,NeurIPS 2025 spotlight,,spotlight,1,,,0,7,3,59,947,0,0,,,,,,
36uy2GgAy6,⁠When Data Can't Meet: Estimating Correlation Across Privacy Barriers,theory,NeurIPS 2025 spotlight,,spotlight,1,,,0,3,1,69,1352,0,0,,,,,,
X2r9D46kvI,🎧MOSPA: Human Motion Generation Driven by Spatial Audio,applications,NeurIPS 2025 spotlight,,spotlight,1,,,0,11,1,55,1463,1,0,,,,,,
U2egSkNzP4,$\psi$DAG: Projected Stochastic Approximation Iteration for Linear DAG Structure Learning,optimization,Submitted to NeurIPS 2025,,submitted,0,,,0,6,3,89,1360,0,0,,,,,,
Qo5N2wXrY7,A Brain Graph Foundation Model: Pre-Training and Prompt-Tuning for Any Atlas and Disorder,neuroscience_and_cognitive_science,Submitted to NeurIPS 2025,,submitted,0,,,0,6,6,89,1671,0,0,,,,,,
IF58Mgg63k,A Closer Look at Personalized Fine-Tuning in Heterogeneous Federated Learning,other,Submitted to NeurIPS 2025,,submitted,0,,,0,6,1,77,1130,0,0,,,,,,
dsjxCoa0CO,A Computational Theory for Efficient Mini Agent Evaluation with Causal Guarantees,evaluation,Submitted to NeurIPS 2025,,submitted,0,,,0,1,4,81,903,0,0,,,,,,
RWWYSBfF2f,A Deep Learning Surrogate Framework for High-Dimensional Regression Problems in Mechanical Engineering,machine_learning_for_sciences,Submitted to NeurIPS 2025,,submitted,0,,,0,2,4,102,1009,0,0,,,,,,
4e7jkPPzD4,A Differentiable Alignment Framework for Sequence-to-Sequence Modeling via Optimal Transport,general_machine_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,4,5,92,1248,0,0,,,,,,
hAZ3d3tsDd,A Large Scale Analysis of Gender Biases in Text-to-Image Generative Models,social_and_economic_aspects_of_machine_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,4,3,74,1208,0,0,,,,,,
zm4FKB6DYh,A Privacy-Preserving and Unified Federated Learning Framework for Trajectory Data Preparation,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,5,3,93,1538,0,0,,,,,,
QP0mGwfv0G,A Robust Training Method for Federated Learning with Partial Participation,optimization,Submitted to NeurIPS 2025,,submitted,0,,,0,6,4,74,822,0,0,,,,,,
6JlzhISecd,A Stochastic Approximation Approach for Efficient Decentralized Optimization on Random Networks,optimization,Submitted to NeurIPS 2025,,submitted,0,,,0,3,5,95,1259,0,0,,,,,,
TaURJrZcjJ,Absolute Coordinates Make Motion Generation Easy,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,5,3,48,1284,0,0,,,,,,
EXChZFno6e,AC-Reason: Towards Theory-Guided Actual Causality Reasoning with Large Language Models,applications,Submitted to NeurIPS 2025,,submitted,0,,,0,6,4,86,1694,0,0,,,,,,
qDJAqZ655g,Accelerated Learning with Linear Temporal Logic using Differentiable Simulation,reinforcement_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,3,3,79,1364,0,0,,,,,,
dY3u3SSLzo,Accelerating Eigenvalue Dataset Generation via Chebyshev Subspace Filter,machine_learning_for_sciences,Submitted to NeurIPS 2025,,submitted,0,,,0,7,3,72,1246,0,0,,,,,,
YEYOkWtkMm,Accelerating first-order methods for nonconvex-strongly-convex bilevel optimization under general smoothness,optimization,Submitted to NeurIPS 2025,,submitted,0,,,0,3,3,108,888,0,0,,,,,,
obXGSmmG70,AdaCoT: Pareto-Optimal Adaptive Chain-of-Thought Triggering via Reinforcement Learning,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,9,3,86,1955,0,0,,,,,,
PFsrhWknXP,Adaptive Constrained Optimization for Neural Vehicle Routing,optimization,Submitted to NeurIPS 2025,,submitted,0,,,0,6,3,60,1345,0,0,,,,,,
hMlUGoMsEK,Adaptive Logit Adjustment for Debiasing Multimodal Language Models,social_and_economic_aspects_of_machine_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,3,4,66,1745,0,0,,,,,,
HgfMIHcNao,AdaSCALE: Adaptive Scaling for OOD detection,social_and_economic_aspects_of_machine_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,1,1,44,1208,0,0,,,,,,
50vDcRUz5p,Afterimages: Their neural substrates and their role as short-term memory in the human brain’s computation.,neuroscience_and_cognitive_science,Submitted to NeurIPS 2025,,submitted,0,,,0,1,4,106,1907,0,0,,,,,,
IQ3382JnQl,AH-UGC: $\underline{\text{A}}$daptive and $\underline{\text{H}}$eterogeneous-$\underline{\text{U}}$niversal $\underline{\text{G}}$raph $\underline{\text{C}}$oarsening,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,4,4,166,1357,0,0,,,,,,
VafdgT65jB,Amortized Inference of Causal Models via Conditional Fixed-Point Iterations,probabilistic_methods,Submitted to NeurIPS 2025,,submitted,0,,,0,5,4,75,1029,0,0,,,,,,
hTbimOuFPM,An efficient implementation for solving the all pairs minimax path problem in an undirected dense graph,other,Submitted to NeurIPS 2025,,submitted,0,,,0,1,9,103,914,0,0,,,,,,
n33JVwCz38,Approximate Message Passing for Bayesian Neural Networks,probabilistic_methods,Submitted to NeurIPS 2025,,submitted,0,,,0,5,4,56,1127,0,0,,,,,,
jLC662Yo5h,ARC-AGI Without Pretraining,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,2,5,27,1087,0,0,,,,,,
04ZLO7bIvu,Are we using Motion in Referring Segmentation? A Motion-Centric Evaluation,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,1,2,74,1666,0,0,,,,,,
WXAjAelIpJ,Axiomatic Characterization of the Hamming and Jaccard Distances,theory,Submitted to NeurIPS 2025,,submitted,0,,,0,2,7,63,916,0,0,,,,,,
BJBje1IHI9,Aya Vision: Advancing the Frontier of Multilingual Multimodality,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,25,3,64,1296,0,0,,,,,,
FVCxY4dxvs,BCOS: A Method for Stochastic Approximation,optimization,Submitted to NeurIPS 2025,,submitted,0,,,0,2,5,43,726,0,0,,,,,,
8QJjRy8Jwl,Beyond Self‑Attention: A Subquadratic Fourier‑Wavelet Transformer with Multi‑Modal Fusion,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,1,1,89,910,0,0,,,,,,
cEd00CXWE5,Beyond Two-Stage Training: Integrating SFT and RL for Improved Reasoning in LLMs,applications,Submitted to NeurIPS 2025,,submitted,0,,,0,5,4,80,1100,0,0,,,,,,
eR8raBLZW7,BriLLM: Brain-inspired Large Language Model,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,5,1,43,1388,0,0,,,,,,
y8dGdBJkWa,CacheFlow: Fast Human Motion Prediction by Cached Normalizing Flow,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,4,3,66,1537,0,0,,,,,,
DfHcKzmHpp,Can We Partially Rewrite Transformers in Natural Language?,social_and_economic_aspects_of_machine_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,2,3,58,1035,0,0,,,,,,
pWqKKSvw4E,CAOTE: Efficient Caching through Attention Output based Token Eviction,deep_learning,Submitted to NeurIPS 2025,,submitted,0,,,0,8,4,70,1338,0,0,,,,,,
knKAKV7URX,CAST: Time-Varying Treatment Effects with Application to Chemotherapy and Radiotherapy on Head and Neck Squamous Cell Carcinoma,machine_learning_for_sciences,Submitted to NeurIPS 2025,,submitted,0,,,0,10,5,127,1277,0,0,,,,,,
